second,Volt
+99.5000E-09,+78.2499990889E-03
+100.0000E-09,-6.1249990250E-03
+100.5000E-09,-37.9999983124E-03
+101.0000E-09,-18.6249987455E-03
+101.5000E-09,-11.1249989131E-03
+102.0000E-09,-9.2499989550E-03
+102.5000E-09,-2.9999990947E-03
+103.0000E-09,+1.3750008075E-03
+103.5000E-09,+18.8750004163E-03
+104.0000E-09,+20.7500003743E-03
+104.5000E-09,+5.7500007096E-03
+105.0000E-09,-5.4999990389E-03
+105.5000E-09,-7.9999989830E-03
+106.0000E-09,-9.8749989411E-03
+106.5000E-09,-6.1249990249E-03
+107.0000E-09,-499.9991506E-06
+107.5000E-09,+24.5000002907E-03
+108.0000E-09,+64.4999993962E-03
+108.5000E-09,-21.7499986757E-03
+109.0000E-09,-36.7499983403E-03
+109.5000E-09,-12.9999988712E-03
+110.0000E-09,-8.6249989690E-03
+110.5000E-09,-4.2499990668E-03
+111.0000E-09,-2.3749991087E-03
+111.5000E-09,+5.1250007237E-03
+112.0000E-09,+22.6250003325E-03
+112.5000E-09,+14.5000005140E-03
+113.0000E-09,-499.9991507E-06
+113.5000E-09,-9.2499989551E-03
+114.0000E-09,-9.8749989411E-03
+114.5000E-09,-11.1249989131E-03
+115.0000E-09,-2.9999990947E-03
+115.5000E-09,+125.0008356E-06
+116.0000E-09,+65.1249993824E-03
+116.5000E-09,+15.7500004860E-03
+117.0000E-09,-32.9999984242E-03
+117.5000E-09,-20.4999987036E-03
+118.0000E-09,-10.4999989271E-03
+118.5000E-09,-8.6249989690E-03
+119.0000E-09,-1.7499991227E-03
+119.5000E-09,+1.3750008075E-03
+120.0000E-09,+13.8750005281E-03
+120.5000E-09,+20.1250003883E-03
+121.0000E-09,+8.8750006398E-03
+121.5000E-09,-3.6249990808E-03
+122.0000E-09,-7.9999989830E-03
+122.5000E-09,-8.6249989690E-03
+123.0000E-09,-7.9999989830E-03
+123.5000E-09,-2.9999990947E-03
+124.0000E-09,+10.7500005981E-03
+124.5000E-09,+76.3749991308E-03
+125.0000E-09,-17.9999987595E-03
+125.5000E-09,-38.6249982984E-03
+126.0000E-09,-17.3749987734E-03
+126.5000E-09,-10.4999989271E-03
+127.0000E-09,-9.2499989550E-03
+127.5000E-09,-1.7499991227E-03
+128.0000E-09,+2.6250007796E-03
+128.5000E-09,+19.5000004023E-03
+129.0000E-09,+16.3750004721E-03
+129.5000E-09,+5.1250007236E-03
+130.0000E-09,-3.6249990808E-03
+130.5000E-09,-7.9999989830E-03
+131.0000E-09,-8.6249989690E-03
+131.5000E-09,-6.7499990109E-03
+132.0000E-09,-2.3749991085E-03
+132.5000E-09,+45.7499998156E-03
+133.0000E-09,+40.7499999271E-03
+133.5000E-09,-26.7499985639E-03
+134.0000E-09,-31.1249984660E-03
+134.5000E-09,-13.6249988572E-03
+135.0000E-09,-7.9999989830E-03
+135.5000E-09,-3.6249990808E-03
+136.0000E-09,+125.0008354E-06
+136.5000E-09,+10.7500005979E-03
+137.0000E-09,+21.3750003604E-03
+137.5000E-09,+12.6250005559E-03
+138.0000E-09,-6.1249990249E-03
+138.5000E-09,-9.2499989551E-03
+139.0000E-09,-10.4999989271E-03
+139.5000E-09,-8.6249989690E-03
+140.0000E-09,-4.2499990668E-03
+140.5000E-09,+2.0000007938E-03
+141.0000E-09,+75.1249991587E-03
+141.5000E-09,-4.8749990530E-03
+142.0000E-09,-34.8749983822E-03
+142.5000E-09,-17.3749987734E-03
+143.0000E-09,-9.2499989550E-03
+143.5000E-09,-6.1249990249E-03
+144.0000E-09,-1.1249991367E-03
+144.5000E-09,+125.0008355E-06
+145.0000E-09,+17.0000004582E-03
+145.5000E-09,+18.8750004162E-03
+146.0000E-09,+5.1250007236E-03
+146.5000E-09,-4.8749990529E-03
+147.0000E-09,-8.6249989690E-03
+147.5000E-09,-7.3749989970E-03
+148.0000E-09,-6.7499990109E-03
+148.5000E-09,-1.1249991366E-03
+149.0000E-09,+24.5000002907E-03
+149.5000E-09,+65.1249993822E-03
+150.0000E-09,-22.9999986478E-03
+150.5000E-09,-34.8749983822E-03
+151.0000E-09,-14.2499988433E-03
+151.5000E-09,-10.4999989271E-03
+152.0000E-09,-6.7499990109E-03
+152.5000E-09,-3.6249990807E-03
+153.0000E-09,+4.5000007377E-03
+153.5000E-09,+18.8750004163E-03
+154.0000E-09,+14.5000005140E-03
+154.5000E-09,+2.6250007795E-03
+155.0000E-09,-6.1249990249E-03
+155.5000E-09,-8.6249989690E-03
+156.0000E-09,-6.1249990249E-03
+156.5000E-09,-3.6249990808E-03
+157.0000E-09,-1.1249991363E-03
+157.5000E-09,+66.3749993544E-03
+158.0000E-09,+14.5000005139E-03
+158.5000E-09,-32.9999984241E-03
+159.0000E-09,-21.7499986756E-03
+159.5000E-09,-11.7499988992E-03
+160.0000E-09,-9.2499989550E-03
+160.5000E-09,-2.3749991087E-03
+161.0000E-09,-499.9991506E-06
+161.5000E-09,+13.8750005281E-03
+162.0000E-09,+18.8750004163E-03
+162.5000E-09,+10.1250006118E-03
+163.0000E-09,-2.9999990948E-03
+163.5000E-09,-10.4999989271E-03
+164.0000E-09,-9.8749989411E-03
+164.5000E-09,-7.3749989970E-03
+165.0000E-09,-6.1249990248E-03
+165.5000E-09,+9.5000006262E-03
+166.0000E-09,+77.6249991026E-03
+166.5000E-09,-19.8749987177E-03
+167.0000E-09,-36.7499983403E-03
+167.5000E-09,-16.1249988013E-03
+168.0000E-09,-7.3749989970E-03
+168.5000E-09,-6.1249990249E-03
+169.0000E-09,-2.3749991087E-03
+169.5000E-09,+2.6250007796E-03
+170.0000E-09,+23.2500003185E-03
+170.5000E-09,+18.2500004302E-03
+171.0000E-09,+1.3750008074E-03
+171.5000E-09,-6.1249990249E-03
+172.0000E-09,-7.9999989830E-03
+172.5000E-09,-9.8749989411E-03
+173.0000E-09,-4.8749990528E-03
+173.5000E-09,-1.1249991364E-03
+174.0000E-09,+43.8749998575E-03
+174.5000E-09,+38.2499999829E-03
+175.0000E-09,-28.6249985220E-03
+175.5000E-09,-29.2499985079E-03
+176.0000E-09,-15.4999988153E-03
+176.5000E-09,-7.9999989830E-03
+177.0000E-09,-1.7499991227E-03
+177.5000E-09,-499.9991506E-06
+178.0000E-09,+9.5000006259E-03
+178.5000E-09,+21.3750003604E-03
+179.0000E-09,+12.0000005699E-03
+179.5000E-09,-1.1249991367E-03
+180.0000E-09,-9.2499989551E-03
+180.5000E-09,-11.7499988992E-03
+181.0000E-09,-7.3749989969E-03
+181.5000E-09,-499.9991506E-06
+182.0000E-09,+3.8750007520E-03
+182.5000E-09,+79.4999990607E-03
+183.0000E-09,-4.8749990530E-03
+183.5000E-09,-37.3749983263E-03
+184.0000E-09,-17.3749987734E-03
+184.5000E-09,-9.8749989411E-03
+185.0000E-09,-7.3749989969E-03
+185.5000E-09,-2.9999990947E-03
+186.0000E-09,+1.3750008075E-03
+186.5000E-09,+15.7500004862E-03
+187.0000E-09,+18.2500004302E-03
+187.5000E-09,+8.2500006537E-03
+188.0000E-09,-6.1249990249E-03
+188.5000E-09,-10.4999989271E-03
+189.0000E-09,-9.8749989411E-03
+189.5000E-09,-4.8749990528E-03
+190.0000E-09,-2.3749991086E-03
+190.5000E-09,+23.8750003048E-03
+191.0000E-09,+62.6249994379E-03
+191.5000E-09,-22.9999986478E-03
+192.0000E-09,-33.6249984101E-03
+192.5000E-09,-13.6249988572E-03
+193.0000E-09,-9.8749989411E-03
+193.5000E-09,-5.4999990389E-03
+194.0000E-09,-1.7499991226E-03
+194.5000E-09,+6.3750006958E-03
+195.0000E-09,+25.1250002765E-03
+195.5000E-09,+16.3750004721E-03
+196.0000E-09,-499.9991507E-06
+196.5000E-09,-9.8749989411E-03
+197.0000E-09,-11.7499988991E-03
+197.5000E-09,-7.3749989969E-03
+198.0000E-09,-3.6249990808E-03
+198.5000E-09,+125.0008358E-06
+199.0000E-09,+65.1249993822E-03
+199.5000E-09,+13.2500005417E-03
+200.0000E-09,-32.3749984381E-03
+200.5000E-09,-23.6249986337E-03
+201.0000E-09,-12.9999988712E-03
+201.5000E-09,-10.4999989271E-03
+202.0000E-09,-2.9999990947E-03
+202.5000E-09,+1.3750008076E-03
+203.0000E-09,+15.7500004862E-03
+203.5000E-09,+20.7500003743E-03
+204.0000E-09,+8.8750006397E-03
+204.5000E-09,-4.8749990529E-03
+205.0000E-09,-9.2499989551E-03
+205.5000E-09,-11.1249989131E-03
+206.0000E-09,-6.1249990249E-03
+206.5000E-09,-1.1249991366E-03
+207.0000E-09,+14.5000005145E-03
+207.5000E-09,+79.4999990606E-03
+208.0000E-09,-16.7499987876E-03
+208.5000E-09,-39.2499982844E-03
+209.0000E-09,-17.3749987734E-03
+209.5000E-09,-9.2499989550E-03
+210.0000E-09,-6.7499990109E-03
+210.5000E-09,-1.1249991366E-03
+211.0000E-09,+2.6250007796E-03
+211.5000E-09,+20.1250003883E-03
+212.0000E-09,+17.6250004441E-03
+212.5000E-09,+3.2500007655E-03
+213.0000E-09,-8.6249989690E-03
+213.5000E-09,-9.2499989551E-03
+214.0000E-09,-11.7499988991E-03
+214.5000E-09,-5.4999990388E-03
+215.0000E-09,-499.9991503E-06
+215.5000E-09,+45.7499998155E-03
+216.0000E-09,+38.8749999688E-03
+216.5000E-09,-28.6249985220E-03
+217.0000E-09,-29.2499985079E-03
+217.5000E-09,-17.3749987734E-03
+218.0000E-09,-7.9999989830E-03
+218.5000E-09,-2.9999990947E-03
+219.0000E-09,+750.0008215E-06
+219.5000E-09,+11.3750005840E-03
+220.0000E-09,+22.6250003324E-03
+220.5000E-09,+13.2500005419E-03
+221.0000E-09,-2.3749991088E-03
+221.5000E-09,-7.9999989830E-03
+222.0000E-09,-9.8749989411E-03
+222.5000E-09,-7.3749989969E-03
+223.0000E-09,-4.2499990668E-03
+223.5000E-09,+2.6250007801E-03
+224.0000E-09,+78.2499990885E-03
+224.5000E-09,-7.3749989972E-03
+225.0000E-09,-38.6249982983E-03
+225.5000E-09,-17.3749987734E-03
+226.0000E-09,-9.8749989411E-03
+226.5000E-09,-8.6249989690E-03
+227.0000E-09,-4.2499990668E-03
+227.5000E-09,+3.8750007517E-03
+228.0000E-09,+20.7500003744E-03
+228.5000E-09,+18.8750004162E-03
+229.0000E-09,+3.8750007515E-03
+229.5000E-09,-7.3749989970E-03
+230.0000E-09,-10.4999989271E-03
+230.5000E-09,-7.3749989970E-03
+231.0000E-09,-5.4999990389E-03
+231.5000E-09,-2.3749991085E-03
+232.0000E-09,+27.0000002350E-03
+232.5000E-09,+62.6249994377E-03
+233.0000E-09,-23.6249986338E-03
+233.5000E-09,-34.2499983961E-03
+234.0000E-09,-15.4999988153E-03
+234.5000E-09,-9.2499989550E-03
+235.0000E-09,-4.8749990528E-03
+235.5000E-09,-499.9991506E-06
+236.0000E-09,+5.1250007238E-03
+236.5000E-09,+21.3750003604E-03
+237.0000E-09,+15.1250005000E-03
+237.5000E-09,-499.9991507E-06
+238.0000E-09,-7.9999989830E-03
+238.5000E-09,-10.4999989271E-03
+239.0000E-09,-7.3749989969E-03
+239.5000E-09,-4.2499990668E-03
+240.0000E-09,+125.0008359E-06
+240.5000E-09,+66.3749993542E-03
+241.0000E-09,+14.5000005137E-03
+241.5000E-09,-33.6249984101E-03
+242.0000E-09,-22.9999986476E-03
+242.5000E-09,-13.6249988572E-03
+243.0000E-09,-9.2499989550E-03
+243.5000E-09,-2.3749991087E-03
+244.0000E-09,+1.3750008076E-03
+244.5000E-09,+15.1250005001E-03
+245.0000E-09,+18.8750004162E-03
+245.5000E-09,+10.1250006118E-03
+246.0000E-09,-4.2499990669E-03
+246.5000E-09,-11.1249989131E-03
+247.0000E-09,-9.2499989550E-03
+247.5000E-09,-7.3749989969E-03
+248.0000E-09,-4.2499990667E-03
+248.5000E-09,+11.3750005844E-03
+249.0000E-09,+77.6249991024E-03
+249.5000E-09,-19.2499987323E-03
